Year,ID,Block,plotID,Line,MonoPoly,Density,hole,LeafLen
2021,539,4,34,Bg-2,Poly,High,14,25
2021,540,4,34,Uod-1,Poly,High,16,30
2021,541,4,35,Bg-2,Poly,High,12,20
2021,542,4,35,Uod-1,Poly,High,27,28
2021,543,4,35,Bg-2,Poly,High,14,25
2021,544,4,35,Uod-1,Poly,High,29,34
2021,545,4,34,Uod-1,Poly,High,22,32
2021,546,4,34,Bg-2,Poly,High,23,30
2021,547,4,34,Uod-1,Poly,High,21,31
2021,548,4,34,Bg-2,Poly,High,18,22
2021,549,4,35,Uod-1,Poly,High,21,33
2021,550,4,35,Bg-2,Poly,High,15,23
2021,551,4,35,Uod-1,Poly,High,27,34
2021,552,4,35,Bg-2,Poly,High,15,30
2021,553,4,34,Bg-2,Poly,High,31,30
2021,554,4,34,Uod-1,Poly,High,24,43
2021,555,4,34,Bg-2,Poly,High,13,21
2021,556,4,34,Uod-1,Poly,High,27,39
2021,557,4,35,Bg-2,Poly,High,11,23
2021,558,4,35,Uod-1,Poly,High,27,38
2021,559,4,35,Bg-2,Poly,High,11,25
2021,560,4,35,Uod-1,Poly,High,29,36
2021,561,4,36,Uod-1,Mono,High,39,31
2021,562,4,36,Uod-1,Mono,High,33,29
2021,563,4,36,Uod-1,Mono,High,19,34
2021,564,4,36,Uod-1,Mono,High,32,26
2021,565,4,37,Uod-1,Mono,High,27,28
2021,566,4,37,Uod-1,Mono,High,27,24
2021,567,4,37,Uod-1,Mono,High,26,30
2021,568,4,37,Uod-1,Mono,High,39,30
2021,569,4,36,Uod-1,Mono,High,40,30
2021,570,4,36,Uod-1,Mono,High,28,29
2021,571,4,36,Uod-1,Mono,High,32,33
2021,572,4,36,Uod-1,Mono,High,28,31
2021,573,4,37,Uod-1,Mono,High,21,29
2021,574,4,37,Uod-1,Mono,High,16,32
2021,575,4,37,Uod-1,Mono,High,33,31
2021,576,4,37,Uod-1,Mono,High,40,26
2021,577,4,36,Uod-1,Mono,High,27,26
2021,578,4,36,Uod-1,Mono,High,25,30
2021,579,4,36,Uod-1,Mono,High,32,32
2021,580,4,36,Uod-1,Mono,High,17,30
2021,581,4,37,Uod-1,Mono,High,38,31
2021,582,4,37,Uod-1,Mono,High,26,34
2021,583,4,37,Uod-1,Mono,High,29,31
2021,584,4,37,Uod-1,Mono,High,22,33
2021,585,4,36,Uod-1,Mono,High,30,31
2021,586,4,36,Uod-1,Mono,High,29,31
2021,587,4,36,Uod-1,Mono,High,26,35
2021,588,4,36,Uod-1,Mono,High,29,40
2021,589,4,37,Uod-1,Mono,High,38,41
2021,590,4,37,Uod-1,Mono,High,26,36
2021,591,4,37,Uod-1,Mono,High,27,35
2021,592,4,37,Uod-1,Mono,High,27,35
2021,593,4,38,Uod-1,Mono,High,39,34
2021,594,4,38,Uod-1,Mono,High,24,36
2021,595,4,38,Uod-1,Mono,High,27,33
2021,596,4,38,Uod-1,Mono,High,35,31
2021,597,4,39,Uod-1,Mono,High,28,33
2021,598,4,39,Uod-1,Mono,High,18,30
2021,599,4,39,Uod-1,Mono,High,26,35
2021,600,4,39,Uod-1,Mono,High,34,30
2021,601,4,38,Uod-1,Mono,High,29,35
2021,602,4,38,Uod-1,Mono,High,29,34
2021,603,4,38,Uod-1,Mono,High,28,33
2021,604,4,38,Uod-1,Mono,High,27,40
2021,605,4,39,Uod-1,Mono,High,28,30
2021,606,4,39,Uod-1,Mono,High,22,38
2021,607,4,39,Uod-1,Mono,High,23,29
2021,608,4,39,Uod-1,Mono,High,35,35
2021,609,4,38,Uod-1,Mono,High,39,28
2021,610,4,38,Uod-1,Mono,High,30,34
2021,611,4,38,Uod-1,Mono,High,39,35
2021,612,4,38,Uod-1,Mono,High,16,26
2021,613,4,39,Uod-1,Mono,High,39,30
2021,614,4,39,Uod-1,Mono,High,31,30
2021,615,4,39,Uod-1,Mono,High,38,35
2021,616,4,39,Uod-1,Mono,High,35,35
2021,617,4,38,Uod-1,Mono,High,31,30
2021,618,4,38,Uod-1,Mono,High,27,30
2021,619,4,38,Uod-1,Mono,High,42,27
2021,620,4,38,Uod-1,Mono,High,57,37
2021,621,4,39,Uod-1,Mono,High,58,38
2021,622,4,39,Uod-1,Mono,High,38,33
2021,623,4,39,Uod-1,Mono,High,39,35
2021,624,4,39,Uod-1,Mono,High,46,30
2021,625,5,40,Vastervik,Mono,High,18,21
2021,626,5,40,Vastervik,Mono,High,34,21
2021,627,5,40,Vastervik,Mono,High,27,22
2021,628,5,40,Vastervik,Mono,High,25,23
2021,629,5,41,Vastervik,Mono,High,46,25
2021,630,5,41,Vastervik,Mono,High,38,20
2021,631,5,41,Vastervik,Mono,High,28,28
2021,632,5,41,Vastervik,Mono,High,41,26
2021,633,5,40,Vastervik,Mono,High,37,25
2021,634,5,40,Vastervik,Mono,High,21,26
2021,635,5,40,Vastervik,Mono,High,23,30
2021,636,5,40,Vastervik,Mono,High,30,21
2021,637,5,41,Vastervik,Mono,High,30,23
2021,638,5,41,Vastervik,Mono,High,21,24
2021,639,5,41,Vastervik,Mono,High,32,29
2021,640,5,41,Vastervik,Mono,High,31,29
2021,641,5,40,Vastervik,Mono,High,50,23
2021,642,5,40,Vastervik,Mono,High,27,21
2021,643,5,40,Vastervik,Mono,High,29,28
2021,644,5,40,Vastervik,Mono,High,18,26
2021,645,5,41,Vastervik,Mono,High,11,24
2021,646,5,41,Vastervik,Mono,High,26,21
2021,647,5,41,Vastervik,Mono,High,25,30
2021,648,5,41,Vastervik,Mono,High,22,25
2021,649,5,40,Vastervik,Mono,High,36,23
2021,650,5,40,Vastervik,Mono,High,25,26
2021,651,5,40,Vastervik,Mono,High,28,27
2021,652,5,40,Vastervik,Mono,High,23,26
2021,653,5,41,Vastervik,Mono,High,27,28
2021,654,5,41,Vastervik,Mono,High,22,29
2021,655,5,41,Vastervik,Mono,High,14,30
2021,656,5,41,Vastervik,Mono,High,21,30
2021,657,5,42,Vastervik,Mono,High,42,25
2021,658,5,42,Vastervik,Mono,High,30,23
2021,659,5,42,Vastervik,Mono,High,21,25
2021,660,5,42,Vastervik,Mono,High,40,21
2021,661,5,43,Vastervik,Mono,High,31,20
2021,662,5,43,Vastervik,Mono,High,36,21
2021,663,5,43,Vastervik,Mono,High,31,28
2021,664,5,43,Vastervik,Mono,High,38,25
2021,665,5,42,Vastervik,Mono,High,18,24
2021,666,5,42,Vastervik,Mono,High,17,25
2021,667,5,42,Vastervik,Mono,High,36,22
2021,668,5,42,Vastervik,Mono,High,17,25
2021,669,5,43,Vastervik,Mono,High,27,33
2021,670,5,43,Vastervik,Mono,High,37,26
2021,671,5,43,Vastervik,Mono,High,31,30
2021,672,5,43,Vastervik,Mono,High,38,29
2021,673,5,42,Vastervik,Mono,High,42,26
2021,674,5,42,Vastervik,Mono,High,31,26
2021,675,5,42,Vastervik,Mono,High,25,23
2021,676,5,42,Vastervik,Mono,High,19,22
2021,677,5,43,Vastervik,Mono,High,26,25
2021,678,5,43,Vastervik,Mono,High,44,30
2021,679,5,43,Vastervik,Mono,High,30,30
2021,680,5,43,Vastervik,Mono,High,37,28
2021,681,5,42,Vastervik,Mono,High,63,26
2021,682,5,42,Vastervik,Mono,High,35,21
2021,683,5,42,Vastervik,Mono,High,43,27
2021,684,5,42,Vastervik,Mono,High,23,25
2021,685,5,43,Vastervik,Mono,High,24,22
2021,686,5,43,Vastervik,Mono,High,17,20
2021,687,5,43,Vastervik,Mono,High,32,20
2021,688,5,43,Vastervik,Mono,High,31,30
2021,689,5,44,Jm-0,Poly,High,27,24
2021,690,5,44,Vastervik,Poly,High,12,21
2021,691,5,44,Jm-0,Poly,High,25,28
2021,692,5,44,Vastervik,Poly,High,14,20
2021,693,5,45,Jm-0,Poly,High,29,25
2021,694,5,45,Vastervik,Poly,High,13,21
2021,695,5,45,Jm-0,Poly,High,18,23
2021,696,5,45,Vastervik,Poly,High,16,24
2021,697,5,44,Vastervik,Poly,High,17,21
2021,698,5,44,Jm-0,Poly,High,12,26
2021,699,5,44,Vastervik,Poly,High,3,20
2021,700,5,44,Jm-0,Poly,High,19,30
2021,701,5,45,Vastervik,Poly,High,13,21
2021,702,5,45,Jm-0,Poly,High,23,30
2021,703,5,45,Vastervik,Poly,High,8,21
2021,704,5,45,Jm-0,Poly,High,14,26
2021,705,5,44,Jm-0,Poly,High,25,29
2021,706,5,44,Vastervik,Poly,High,14,22
2021,707,5,44,Jm-0,Poly,High,27,27
2021,708,5,44,Vastervik,Poly,High,13,20
2021,709,5,45,Jm-0,Poly,High,20,20
2021,710,5,45,Vastervik,Poly,High,11,21
2021,711,5,45,Jm-0,Poly,High,18,26
2021,712,5,45,Vastervik,Poly,High,18,22
2021,713,5,44,Vastervik,Poly,High,7,21
2021,714,5,44,Jm-0,Poly,High,22,29
2021,715,5,44,Vastervik,Poly,High,1,20
2021,716,5,44,Jm-0,Poly,High,12,21
2021,717,5,45,Vastervik,Poly,High,9,19
2021,718,5,45,Jm-0,Poly,High,21,30
2021,719,5,45,Vastervik,Poly,High,15,20
2021,720,5,45,Jm-0,Poly,High,20,34
2021,721,5,46,Jm-0,Poly,High,32,25
2021,722,5,46,Vastervik,Poly,High,15,20
2021,723,5,46,Jm-0,Poly,High,29,25
2021,724,5,46,Vastervik,Poly,High,15,24
2021,725,5,47,Jm-0,Poly,High,25,28
2021,726,5,47,Vastervik,Poly,High,22,20
2021,727,5,47,Jm-0,Poly,High,31,28
2021,728,5,47,Vastervik,Poly,High,13,20
2021,729,5,46,Vastervik,Poly,High,24,23
2021,730,5,46,Jm-0,Poly,High,36,29
2021,731,5,46,Vastervik,Poly,High,16,25
2021,732,5,46,Jm-0,Poly,High,19,29
2021,733,5,47,Vastervik,Poly,High,14,20
2021,734,5,47,Jm-0,Poly,High,27,26
2021,735,5,47,Vastervik,Poly,High,22,25
2021,736,5,47,Jm-0,Poly,High,42,23
2021,737,5,46,Jm-0,Poly,High,39,29
2021,738,5,46,Vastervik,Poly,High,27,25
2021,739,5,46,Jm-0,Poly,High,34,30
2021,740,5,46,Vastervik,Poly,High,19,25
2021,741,5,47,Jm-0,Poly,High,46,25
2021,742,5,47,Vastervik,Poly,High,28,26
2021,743,5,47,Jm-0,Poly,High,13,29
2021,744,5,47,Vastervik,Poly,High,14,25
2021,745,5,46,Vastervik,Poly,High,25,30
2021,746,5,46,Jm-0,Poly,High,32,30
2021,747,5,46,Vastervik,Poly,High,21,25
2021,748,5,46,Jm-0,Poly,High,25,34
2021,749,5,47,Vastervik,Poly,High,34,25
2021,750,5,47,Jm-0,Poly,High,35,35
2021,751,5,47,Vastervik,Poly,High,13,22
2021,752,5,47,Jm-0,Poly,High,50,36
2021,753,5,48,Jm-0,Mono,High,37,38
2021,754,5,48,Jm-0,Mono,High,30,24
2021,755,5,48,Jm-0,Mono,High,20,25
2021,756,5,48,Jm-0,Mono,High,38,41
2021,757,5,49,Jm-0,Mono,High,32,28
2021,758,5,49,Jm-0,Mono,High,30,30
2021,759,5,49,Jm-0,Mono,High,21,26
2021,760,5,49,Jm-0,Mono,High,24,27
2021,761,5,48,Jm-0,Mono,High,37,25
2021,762,5,48,Jm-0,Mono,High,23,43
2021,763,5,48,Jm-0,Mono,High,23,33
2021,764,5,48,Jm-0,Mono,High,24,25
2021,765,5,49,Jm-0,Mono,High,26,29
2021,766,5,49,Jm-0,Mono,High,28,24
2021,767,5,49,Jm-0,Mono,High,17,30
2021,768,5,49,Jm-0,Mono,High,28,25
2021,769,5,48,Jm-0,Mono,High,57,34
2021,770,5,48,Jm-0,Mono,High,24,33
2021,771,5,48,Jm-0,Mono,High,33,30
2021,772,5,48,Jm-0,Mono,High,36,30
2021,773,5,49,Jm-0,Mono,High,21,31
2021,774,5,49,Jm-0,Mono,High,20,20
2021,775,5,49,Jm-0,Mono,High,20,31
2021,776,5,49,Jm-0,Mono,High,31,33
2021,777,5,48,Jm-0,Mono,High,40,32
2021,778,5,48,Jm-0,Mono,High,29,38
2021,779,5,48,Jm-0,Mono,High,35,33
2021,780,5,48,Jm-0,Mono,High,41,34
2021,781,5,49,Jm-0,Mono,High,27,25
2021,782,5,49,Jm-0,Mono,High,34,26
2021,783,5,49,Jm-0,Mono,High,21,26
2021,784,5,49,Jm-0,Mono,High,31,30
2021,785,5,50,Jm-0,Mono,High,56,31
2021,786,5,50,Jm-0,Mono,High,21,30
2021,787,5,50,Jm-0,Mono,High,22,29
2021,788,5,50,Jm-0,Mono,High,22,31
2021,789,5,51,Jm-0,Mono,High,22,30
2021,790,5,51,Jm-0,Mono,High,45,29
2021,791,5,51,Jm-0,Mono,High,29,40
2021,792,5,51,Jm-0,Mono,High,28,30
2021,793,5,50,Jm-0,Mono,High,31,31
2021,794,5,50,Jm-0,Mono,High,22,30
2021,795,5,50,Jm-0,Mono,High,14,29
2021,796,5,50,Jm-0,Mono,High,18,28
2021,797,5,51,Jm-0,Mono,High,20,25
2021,798,5,51,Jm-0,Mono,High,9,24
2021,799,5,51,Jm-0,Mono,High,13,30
2021,800,5,51,Jm-0,Mono,High,40,30
2021,801,5,50,Jm-0,Mono,High,38,27
2021,802,5,50,Jm-0,Mono,High,33,36
2021,803,5,50,Jm-0,Mono,High,4,30
2021,804,5,50,Jm-0,Mono,High,41,30
2021,805,5,51,Jm-0,Mono,High,27,26
2021,806,5,51,Jm-0,Mono,High,21,25
2021,807,5,51,Jm-0,Mono,High,18,30
2021,808,5,51,Jm-0,Mono,High,39,31
2021,809,5,50,Jm-0,Mono,High,39,30
2021,810,5,50,Jm-0,Mono,High,32,35
2021,811,5,50,Jm-0,Mono,High,35,31
2021,812,5,50,Jm-0,Mono,High,44,30
2021,813,5,51,Jm-0,Mono,High,24,26
2021,814,5,51,Jm-0,Mono,High,25,28
2021,815,5,51,Jm-0,Mono,High,37,24
2021,816,5,51,Jm-0,Mono,High,40,25
2021,817,6,52,Bla-1,Mono,High,36,34
2021,818,6,52,Bla-1,Mono,High,31,36
2021,819,6,52,Bla-1,Mono,High,10,35
2021,820,6,52,Bla-1,Mono,High,37,36
2021,821,6,53,Bla-1,Mono,High,33,40
2021,822,6,53,Bla-1,Mono,High,28,30
2021,823,6,53,Bla-1,Mono,High,21,50
2021,824,6,53,Bla-1,Mono,High,23,40
2021,825,6,52,Bla-1,Mono,High,30,34
2021,826,6,52,Bla-1,Mono,High,18,38
2021,827,6,52,Bla-1,Mono,High,24,35
2021,828,6,52,Bla-1,Mono,High,22,40
2021,829,6,53,Bla-1,Mono,High,17,35
2021,830,6,53,Bla-1,Mono,High,14,34
2021,831,6,53,Bla-1,Mono,High,18,32
2021,832,6,53,Bla-1,Mono,High,36,40
2021,833,6,52,Bla-1,Mono,High,29,34
2021,834,6,52,Bla-1,Mono,High,21,30
2021,835,6,52,Bla-1,Mono,High,28,38
2021,836,6,52,Bla-1,Mono,High,19,30
2021,837,6,53,Bla-1,Mono,High,16,35
2021,838,6,53,Bla-1,Mono,High,10,35
2021,839,6,53,Bla-1,Mono,High,18,30
2021,840,6,53,Bla-1,Mono,High,36,39
2021,841,6,52,Bla-1,Mono,High,15,40
2021,842,6,52,Bla-1,Mono,High,29,38
2021,843,6,52,Bla-1,Mono,High,25,29
2021,844,6,52,Bla-1,Mono,High,30,35
2021,845,6,53,Bla-1,Mono,High,19,36
2021,846,6,53,Bla-1,Mono,High,21,39
2021,847,6,53,Bla-1,Mono,High,29,41
2021,848,6,53,Bla-1,Mono,High,48,40
2021,849,6,54,Bla-1,Mono,High,20,38
2021,850,6,54,Bla-1,Mono,High,27,32
2021,851,6,54,Bla-1,Mono,High,16,41
2021,852,6,54,Bla-1,Mono,High,33,31
2021,853,6,55,Bla-1,Mono,High,24,30
2021,854,6,55,Bla-1,Mono,High,36,35
2021,855,6,55,Bla-1,Mono,High,37,35
2021,856,6,55,Bla-1,Mono,High,46,40
2021,857,6,54,Bla-1,Mono,High,68,33
2021,858,6,54,Bla-1,Mono,High,37,35
2021,859,6,54,Bla-1,Mono,High,41,40
2021,860,6,54,Bla-1,Mono,High,38,35
2021,861,6,55,Bla-1,Mono,High,29,40
2021,862,6,55,Bla-1,Mono,High,31,40
2021,863,6,55,Bla-1,Mono,High,35,33
2021,864,6,55,Bla-1,Mono,High,34,35
2021,865,6,54,Bla-1,Mono,High,45,39
2021,866,6,54,Bla-1,Mono,High,15,40
2021,867,6,54,Bla-1,Mono,High,33,41
2021,868,6,54,Bla-1,Mono,High,33,38
2021,869,6,55,Bla-1,Mono,High,30,35
2021,870,6,55,Bla-1,Mono,High,41,40
2021,871,6,55,Bla-1,Mono,High,42,38
2021,872,6,55,Bla-1,Mono,High,31,35
2021,873,6,54,Bla-1,Mono,High,37,39
2021,874,6,54,Bla-1,Mono,High,33,32
2021,875,6,54,Bla-1,Mono,High,42,30
2021,876,6,54,Bla-1,Mono,High,14,32
2021,877,6,55,Bla-1,Mono,High,54,40
2021,878,6,55,Bla-1,Mono,High,24,35
2021,879,6,55,Bla-1,Mono,High,21,29
2021,880,6,55,Bla-1,Mono,High,40,33
2021,881,6,56,Bro1-6,Poly,High,38,31
2021,882,6,56,Bla-1,Poly,High,26,33
2021,883,6,56,Bro1-6,Poly,High,15,32
2021,884,6,56,Bla-1,Poly,High,30,40
2021,885,6,57,Bro1-6,Poly,High,27,34
2021,886,6,57,Bla-1,Poly,High,32,37
2021,887,6,57,Bro1-6,Poly,High,27,36
2021,888,6,57,Bla-1,Poly,High,30,42
2021,889,6,56,Bla-1,Poly,High,35,32
2021,890,6,56,Bro1-6,Poly,High,22,31
2021,891,6,56,Bla-1,Poly,High,28,36
2021,892,6,56,Bro1-6,Poly,High,25,43
2021,893,6,57,Bla-1,Poly,High,27,36
2021,894,6,57,Bro1-6,Poly,High,26,40
2021,895,6,57,Bla-1,Poly,High,13,38
2021,896,6,57,Bro1-6,Poly,High,18,25
2021,897,6,56,Bro1-6,Poly,High,38,35
2021,898,6,56,Bla-1,Poly,High,35,37
2021,899,6,56,Bro1-6,Poly,High,31,33
2021,900,6,56,Bla-1,Poly,High,17,40
2021,901,6,57,Bro1-6,Poly,High,19,31
2021,902,6,57,Bla-1,Poly,High,13,29
2021,903,6,57,Bro1-6,Poly,High,11,29
2021,904,6,57,Bla-1,Poly,High,19,40
2021,905,6,56,Bla-1,Poly,High,19,31
2021,906,6,56,Bro1-6,Poly,High,18,30
2021,907,6,56,Bla-1,Poly,High,11,30
2021,908,6,56,Bro1-6,Poly,High,22,31
2021,909,6,57,Bla-1,Poly,High,20,35
2021,910,6,57,Bro1-6,Poly,High,7,32
2021,911,6,57,Bla-1,Poly,High,9,34
2021,912,6,57,Bro1-6,Poly,High,14,32
2021,913,6,58,Bro1-6,Poly,High,29,31
2021,914,6,58,Bla-1,Poly,High,14,35
2021,915,6,58,Bro1-6,Poly,High,17,29
2021,916,6,58,Bla-1,Poly,High,15,32
2021,917,6,59,Bro1-6,Poly,High,20,31
2021,918,6,59,Bla-1,Poly,High,30,39
2021,919,6,59,Bro1-6,Poly,High,28,35
2021,920,6,59,Bla-1,Poly,High,29,39
2021,921,6,58,Bla-1,Poly,High,44,30
2021,922,6,58,Bro1-6,Poly,High,39,34
2021,923,6,58,Bla-1,Poly,High,23,30
2021,924,6,58,Bro1-6,Poly,High,37,30
2021,925,6,59,Bla-1,Poly,High,28,29
2021,926,6,59,Bro1-6,Poly,High,18,38
2021,927,6,59,Bla-1,Poly,High,25,32
2021,928,6,59,Bro1-6,Poly,High,29,35
2021,929,6,58,Bro1-6,Poly,High,30,35
2021,930,6,58,Bla-1,Poly,High,20,30
2021,931,6,58,Bro1-6,Poly,High,26,31
2021,932,6,58,Bla-1,Poly,High,19,35
2021,933,6,59,Bro1-6,Poly,High,26,39
2021,934,6,59,Bla-1,Poly,High,33,30
2021,935,6,59,Bro1-6,Poly,High,32,31
2021,936,6,59,Bla-1,Poly,High,49,35
2021,937,6,58,Bla-1,Poly,High,22,26
2021,938,6,58,Bro1-6,Poly,High,20,33
2021,939,6,58,Bla-1,Poly,High,21,37
2021,940,6,58,Bro1-6,Poly,High,33,28
2021,941,6,59,Bla-1,Poly,High,29,32
2021,942,6,59,Bro1-6,Poly,High,31,38
2021,943,6,59,Bla-1,Poly,High,26,33
2021,944,6,59,Bro1-6,Poly,High,32,31
2021,945,6,60,Bro1-6,Mono,High,44,29
2021,946,6,60,Bro1-6,Mono,High,26,32
2021,947,6,60,Bro1-6,Mono,High,45,34
2021,948,6,60,Bro1-6,Mono,High,47,38
2021,949,6,61,Bro1-6,Mono,High,30,36
2021,950,6,61,Bro1-6,Mono,High,40,29
2021,951,6,61,Bro1-6,Mono,High,29,40
2021,952,6,61,Bro1-6,Mono,High,50,34
2021,953,6,60,Bro1-6,Mono,High,27,30
2021,954,6,60,Bro1-6,Mono,High,19,31
2021,955,6,60,Bro1-6,Mono,High,19,27
2021,956,6,60,Bro1-6,Mono,High,22,33
2021,957,6,61,Bro1-6,Mono,High,32,31
2021,958,6,61,Bro1-6,Mono,High,23,28
2021,959,6,61,Bro1-6,Mono,High,18,35
2021,960,6,61,Bro1-6,Mono,High,25,35
2021,961,6,60,Bro1-6,Mono,High,31,25
2021,962,6,60,Bro1-6,Mono,High,24,26
2021,963,6,60,Bro1-6,Mono,High,22,36
2021,964,6,60,Bro1-6,Mono,High,29,30
2021,965,6,61,Bro1-6,Mono,High,25,34
2021,966,6,61,Bro1-6,Mono,High,21,35
2021,967,6,61,Bro1-6,Mono,High,21,38
2021,968,6,61,Bro1-6,Mono,High,31,31
2021,969,6,60,Bro1-6,Mono,High,18,33
2021,970,6,60,Bro1-6,Mono,High,15,31
2021,971,6,60,Bro1-6,Mono,High,14,30
2021,972,6,60,Bro1-6,Mono,High,20,35
2021,973,6,61,Bro1-6,Mono,High,20,36
2021,974,6,61,Bro1-6,Mono,High,17,31
2021,975,6,61,Bro1-6,Mono,High,22,32
2021,976,6,61,Bro1-6,Mono,High,37,29
2021,977,6,62,Bro1-6,Mono,High,45,32
2021,978,6,62,Bro1-6,Mono,High,36,26
2021,979,6,62,Bro1-6,Mono,High,30,36
2021,980,6,62,Bro1-6,Mono,High,31,32
2021,981,6,63,Bro1-6,Mono,High,8,33
2021,982,6,63,Bro1-6,Mono,High,31,35
2021,983,6,63,Bro1-6,Mono,High,19,35
2021,984,6,63,Bro1-6,Mono,High,35,37
2021,985,6,62,Bro1-6,Mono,High,36,33
2021,986,6,62,Bro1-6,Mono,High,45,30
2021,987,6,62,Bro1-6,Mono,High,25,33
2021,988,6,62,Bro1-6,Mono,High,37,32
2021,989,6,63,Bro1-6,Mono,High,25,38
2021,990,6,63,Bro1-6,Mono,High,20,25
2021,991,6,63,Bro1-6,Mono,High,25,29
2021,992,6,63,Bro1-6,Mono,High,31,37
2021,993,6,62,Bro1-6,Mono,High,33,40
2021,994,6,62,Bro1-6,Mono,High,36,30
2021,995,6,62,Bro1-6,Mono,High,36,35
2021,996,6,62,Bro1-6,Mono,High,45,34
2021,997,6,63,Bro1-6,Mono,High,22,29
2021,998,6,63,Bro1-6,Mono,High,23,33
2021,999,6,63,Bro1-6,Mono,High,28,38
2021,1000,6,63,Bro1-6,Mono,High,19,24
2021,1001,6,62,Bro1-6,Mono,High,26,30
2021,1002,6,62,Bro1-6,Mono,High,21,20
2021,1003,6,62,Bro1-6,Mono,High,35,33
2021,1004,6,62,Bro1-6,Mono,High,26,31
2021,1005,6,63,Bro1-6,Mono,High,33,36
2021,1006,6,63,Bro1-6,Mono,High,33,35
2021,1007,6,63,Bro1-6,Mono,High,22,28
2021,1008,6,63,Bro1-6,Mono,High,27,36
2019,1,1,64,Bg-2,Mono,Low,31,20
2019,2,1,64,Bg-2,Mono,Low,27,20
2019,3,1,64,Bg-2,Mono,Low,34,20
2019,4,1,64,Bg-2,Mono,Low,28,19
2019,5,1,64,Bg-2,Mono,Low,31,17
2019,6,1,64,Bg-2,Mono,Low,37,20
2019,7,1,64,Bg-2,Mono,Low,30,21
2019,8,1,64,Bg-2,Mono,Low,28,23
2019,9,1,64,Bg-2,Mono,Low,31,25
2019,10,1,64,Bg-2,Mono,Low,29,25
2019,11,1,64,Bg-2,Mono,Low,34,19
2019,12,1,64,Bg-2,Mono,Low,24,18
2019,13,1,64,Bg-2,Mono,Low,50,20
2019,14,1,64,Bg-2,Mono,Low,37,21
2019,15,1,64,Bg-2,Mono,Low,34,20
2019,16,1,64,Bg-2,Mono,Low,44,25
2019,17,1,65,Uod-1,Poly,Low,49,25
2019,18,1,65,Bg-2,Poly,Low,34,24
2019,19,1,65,Uod-1,Poly,Low,48,23
2019,20,1,65,Bg-2,Poly,Low,36,22
2019,21,1,65,Bg-2,Poly,Low,48,25
2019,22,1,65,Uod-1,Poly,Low,38,21
2019,23,1,65,Bg-2,Poly,Low,32,18
2019,24,1,65,Uod-1,Poly,Low,41,24
2019,25,1,65,Uod-1,Poly,Low,44,23
2019,26,1,65,Bg-2,Poly,Low,52,21
2019,27,1,65,Uod-1,Poly,Low,44,18
2019,28,1,65,Bg-2,Poly,Low,17,22
2019,29,1,65,Bg-2,Poly,Low,26,21
2019,30,1,65,Uod-1,Poly,Low,31,26
2019,31,1,65,Bg-2,Poly,Low,37,19
2019,32,1,65,Uod-1,Poly,Low,27,26
2019,33,1,66,Uod-1,Mono,Low,41,21
2019,34,1,66,Uod-1,Mono,Low,46,20
2019,35,1,66,Uod-1,Mono,Low,95,20
2019,36,1,66,Uod-1,Mono,Low,50,20
2019,37,1,66,Uod-1,Mono,Low,49,17
2019,38,1,66,Uod-1,Mono,Low,52,25
2019,39,1,66,Uod-1,Mono,Low,29,23
2019,40,1,66,Uod-1,Mono,Low,33,22
2019,41,1,66,Uod-1,Mono,Low,41,20
2019,42,1,66,Uod-1,Mono,Low,61,17
2019,43,1,66,Uod-1,Mono,Low,79,19
2019,44,1,66,Uod-1,Mono,Low,88,18
2019,45,1,66,Uod-1,Mono,Low,76,20
2019,46,1,66,Uod-1,Mono,Low,71,23
2019,47,1,66,Uod-1,Mono,Low,57,22
2019,48,1,66,Uod-1,Mono,Low,90,21
2019,49,1,67,Vastervik,Mono,Low,28,24
2019,50,1,67,Vastervik,Mono,Low,20,27
2019,51,1,67,Vastervik,Mono,Low,17,22
2019,52,1,67,Vastervik,Mono,Low,15,24
2019,53,1,67,Vastervik,Mono,Low,25,24
2019,54,1,67,Vastervik,Mono,Low,31,25
2019,55,1,67,Vastervik,Mono,Low,23,25
2019,56,1,67,Vastervik,Mono,Low,28,23
2019,57,1,67,Vastervik,Mono,Low,32,29
2019,58,1,67,Vastervik,Mono,Low,26,23
2019,59,1,67,Vastervik,Mono,Low,11,26
2019,60,1,67,Vastervik,Mono,Low,23,27
2019,61,1,67,Vastervik,Mono,Low,20,24
2019,62,1,67,Vastervik,Mono,Low,28,27
2019,63,1,67,Vastervik,Mono,Low,29,23
2019,64,1,67,Vastervik,Mono,Low,30,24
2019,65,1,68,Jm-0,Poly,Low,43,19
2019,66,1,68,Vastervik,Poly,Low,23,24
2019,67,1,68,Jm-0,Poly,Low,34,25
2019,68,1,68,Vastervik,Poly,Low,26,23
2019,69,1,68,Vastervik,Poly,Low,19,19
2019,70,1,68,Jm-0,Poly,Low,37,19
2019,71,1,68,Vastervik,Poly,Low,32,17
2019,72,1,68,Jm-0,Poly,Low,30,15
2019,73,1,68,Jm-0,Poly,Low,27,12
2019,74,1,68,Vastervik,Poly,Low,21,20
2019,75,1,68,Jm-0,Poly,Low,33,14
2019,76,1,68,Vastervik,Poly,Low,19,15
2019,77,1,68,Vastervik,Poly,Low,40,20
2019,78,1,68,Jm-0,Poly,Low,35,13
2019,79,1,68,Vastervik,Poly,Low,25,18
2019,80,1,68,Jm-0,Poly,Low,72,14
2019,81,1,69,Jm-0,Mono,Low,25,15
